word,pos,synset_id,gloss,lemma_names
ಓಡಿಸು,verb,5864,ಹೆದರಿಸಿ ಯಾರನ್ನಾದರು ಎಲ್ಲಿಂದಾದರು ಓಡಿಸುವ ಕ್ರಿಯೆ,"[""ಓಡಿಸು"", ""ಅಟ್ಟು"", ""ಕದಲಿಸು"", ""ತರುಬು""]"
ಓಡಿಸು,verb,8349,ಯಾರೋ ಒಬ್ಬರನ್ನು ಒಂದು ಜಾಗದಿಂದ ತುರ್ತಾಗಿ ಹೋಗುವ ಅಥವಾ ಓಡಿ ಹೋಗುವ ಹಾಗೆ ಮಾಡುವ ಪ್ರಕ್ರಯೆ,"[""ಓಡಿಸು"", ""ಹೊರಗೆ_ಹಾಕು"", ""ತಳ್ಳು"", ""ಅಟ್ಟು"", ""ದೂರ_ಮಾಡು"", ""ತೊಲಗಿಸು""]"
ಓಡಿಸು,verb,8511,ಓಡಿಸುವ ಕೆಲಸವನ್ನು ಇನ್ನೊಬ್ಬರಿಂದ ಮಾಡಿಸು,"[""ಓಡಿಸು"", ""ಅಗಲಿಸು"", ""ನೂಕು"", ""ತೊಲಗಿಸು"", ""ಹಿಮ್ಮೆಟ್ಟಿಸು""]"
ಓಡಿಸು,verb,9172,ಇನ್ನೊಬ್ಬರನ್ನು ಓಡಿಸುವ ಪ್ರವೃತ್ತಿ ಮಾಡುವುದು,"[""ಓಡಿಸು"", ""ಡೌಡಾಯಿಸು""]"
ಓಡಿಸು,verb,9173,ಯಾರನ್ನಾದರೂ ಯಾವುದಾದರು ಕೆಲಸವನ್ನು ಮಾಡುವುದಕ್ಕಾಗಿ ಬೇಗನೆ ಕಳುಹಿಸು,"[""ಓಡಿಸು""]"
ಹಾಕು,verb,10844,ಯಾವುದಾದರು ವಸ್ತುವಿಗೆ ಬೇರೆ ಇನ್ನಾವುದೋ ವಸ್ತುವನ್ನು ಹಾಕುವುದು ಅಥವಾ ಸೇರಿಸುವುದು,"[""ಹಾಕು"", ""ಸೇರಿಸು"", ""ಕೂಡಿಸು""]"
ಹಾಕು,verb,11050,ಯಾವುದಾದರು ವಸ್ತುವನ್ನು ಒಳಕ್ಕೆ ಹಾಕು ಅಥವಾ ತುಂಬು,"[""ತುಂಬು_ಹಿಡಿಸು"", ""ಸೇರಿಸು"", ""ಭರ್ತಿ_ಮಾಡು"", ""ಹಾಕು""]"
ಹಾಕು,verb,11580,"ಯಾವುದಾದರು ವಸ್ತುವಿನ ಮೇಲೆ ಹೊಲಿಗೆ, ಟಾಕಾ, ಗುಂಡಿ ಮೊದಲಾದವುಗಳನ್ನು ಹಾಕುವುದು","[""ಹಾಕು""]"
ಹಾಕು,verb,11596,ಉಪಯೋಗ ಅಥವಾ ಕೆಲಸಕ್ಕೆ ಬರುವಂತೆ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,"[""ಹಾಕು""]"
ಹಾಕು,verb,11600,ಕನ್ನಡಕ ಧರಿಸುವ ಪ್ರಕ್ರಿಯೆ,"[""ಹಾಕು"", ""ಧರಿಸು""]"
ಹಾಕು,verb,13570,ಹಾಕಲಾಗಿರುವ ಪ್ರಕ್ರಿಯೆ,"[""ಹಾಕು"", ""ಹಾಕಲಾಗು""]"
ಹಾಕು,verb,13572,ಹಾಕಲಾಗಿರುವ ಪ್ರಕ್ರಿಯೆ,"[""ಹಾಕು""]"
ಹಾಕು,verb,13911,ಯಾವುದೇ ವಸ್ತುಗಳನ್ನು ಕೆಳಗೆ ಹಾಕುವ ಪ್ರಕ್ರಿಯೆ,"[""ಬೀಳಿಸು"", ""ಹಾಕು"", ""ಕೆಳಗೆ_ಹಾಕು"", ""ಕೆಳಗೆ_ಹಾಕು""]"
ಹಾಕು,verb,18793,ಯಾವುದೋ ಒಂದು ವಸ್ತು ಇತ್ಯಾದಿಗಳನ್ನು ಒಂದು ಜಾಗದಿಂದ ಮತ್ತೊಂದು ಜಾಗಕ್ಕೆ ಇಡುವ ಪ್ರಕ್ರಿಯೆ,"[""ಹಾಕು""]"
ಹಾಕು,verb,26516,ದ್ರವ ಪದಾರ್ಥವನ್ನು ಒಂದು ಪಾತ್ರೆಯಿಂದ ಮತ್ತೊಂದು ಪಾತ್ರೆಗೆ ಹಾಕುವ ಪ್ರಕ್ರಿಯೆ,"[""ಸುರಿ"", ""ಹಾಕು"", ""ಬಗ್ಗಿಸು""]"
ಹಾಕು,verb,32634,ಯಾವುದೋ ಒಂದು ವಸ್ತು ಒಳಗಿನಿಂದ ಹೊರಗೆ ಅಥವಾ ಹೊರಗಿನಿಂದ ಒಳಗೆ ಹೋಗದಂತೆ ಮಾಡುವ ಅಥವಾ ಅದರ ಉಪಯೋಗವಾಗದಂತೆ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,"[""ಮುಚ್ಚು"", ""ಬಂದು_ಮಾಡು"", ""ಹಾಕು""]"
ಹಾಕು,verb,34538,ಇನ್ನೊಬ್ಬರ ಮೇಲೆ ಏನನ್ನಾದರೂ ಹಾಕುವುದು,"[""ಹಾಕು"", ""ವಿಧಿಸು""]"
ಹಾಕು,verb,7051,ಯಾವುದಾದರೂ ವಸ್ತುವನ್ನು ಉರಿಯುತ್ತಿರುವ ಬೆಂಕಿಗೆ ಹಾಕುವುದು,"[""ಹಾಕು""]"
ಹಾಕು,verb,7389,ಖಾಲಿ ಇರುವ ಜಾಗವನ್ನು ಪೂರ್ಣಮಾಡುವುದಕ್ಕಾಗಿ ಅದರಲ್ಲಿ ಯಾವುದಾದರು ವಸ್ತುವನ್ನು ತುಂಬುವ ಕ್ರಿಯೆ,"[""ಭರ್ತಿ_ಮಾಡು"", ""ತುಂಬು"", ""ಹಾಕು""]"
ಹಾಕು,verb,9407,ಯಾರಿಗಾದರು ಒಡವೆ ಅಥವಾ ಬಟ್ಟೆ ಮುಂತಾದವುಗಳನ್ನು ತೊಡುವಂತೆ ಮಾಡುವುದು,"[""ತೊಡಿಸು"", ""ಹಾಕು""]"
ಹಾಕು,verb,9534,ಕಸ ಎಸೆಯುವ ಕೆಲಸವನ್ನು ಬೇರೆಯವರಿಂದ ಮಾಡಿಸುವ ಕ್ರಿಯೆ,"[""ಎಸೆ"", ""ಹಾಕು"", ""ಚಲ್ಲು""]"
ಹಾಕು,verb,9553,ಎಲ್ಲರಿಗೂ ಯಾವುದೋ ಒಂದನ್ನು ತಂದು ಹಾಕುವ ಪ್ರಕ್ರಿಯೆ,"[""ಬಡಿಸು"", ""ಹಾಕು""]"
ತೆಗೆ,verb,10852,ಮುಚ್ಚಿರುವ ಅಥವಾ ತೆಡೆಹಿಡಿಯುವಂತಹ ವಸ್ತುವನ್ನು ತೆಗೆಯುವ ಕ್ರಿಯೆ,"[""ತೆಗೆ""]"
ತೆಗೆ,verb,11317,ಧರಿಸಿರುವಂತಹ ವಸ್ತುವನ್ನು ಬೇರೆ ಮಾಡು,"[""ತೆಗೆ"", ""ಹೊರತೆಗೆ"", ""ಬೇರ್ಪಡಿಸು"", ""ಹೊರಪಡಿಸು""]"
ತೆಗೆ,verb,11318,ಬೆಂಕಿಯ ಮೇಲೆ ಪದಾರ್ಥಗಳನ್ನು ಬೇಯಿಸಿ ಸಿದ್ಧಪಡಿಸು,"[""ತೆಗೆ"", ""ಕರೆ""]"
ತೆಗೆ,verb,11484,ಜೊತೆಯಾಗಿರುವಂತಹ ಅಥವಾ ಒಂದಾಗಿರುವಂತಹ ವಸ್ತುಗಳನ್ನು ಬೇರೆ ಮಾಡುವುದು,"[""ಹೊರತೆಗೆ"", ""ತೆಗೆ"", ""ಬೇರ್ಪಡಿಸು"", ""ಬೇರೆ_ಮಾಡು""]"
ತೆಗೆ,verb,11846,"ಕಲೆ, ಚುಕ್ಕೆ ಮೊದಲಾದವುಗಳನ್ನು ಸ್ವಚ್ಛ ಮಾಡುವುದು","[""ತೆಗೆ"", ""ಸ್ವಚ್ಛ_ಮಾಡು"", ""ತೊಳೆ""]"
ತೆಗೆ,verb,12023,ಆರಿಸಿ ತೆಗೆದುಕೊಳ್ಳುವ ಪ್ರಕ್ರಿಯೆ,"[""ತೆಗೆ"", ""ತೆಗೆದುಕೊ"", ""ಆರಿಸಿ_ತೆಗೆದುಕೊ"", ""ಆರಿಸಿ_ತೆಗೆದುಕೊಳ್ಳು""]"
ತೆಗೆ,verb,12232,ಕಟ್ಟಿರುವ ಗಂಟು ಮುಂತಾದುವಗಳನ್ನು ಬಿಚ್ಚುವ ಪ್ರಕ್ರಿಯೆ,"[""ಬಿಚ್ಚು"", ""ತೆಗೆ""]"
ತೆಗೆ,verb,12233,ಗುಪ್ತ ಮತ್ತು ನಿಗೂಡ ಮಾತುಗಳನ್ನು ಪ್ರಕಟ ಅಥವಾ ಸ್ಪಷ್ಟೀಕರಿಸುವ ಪ್ರಕ್ರಿಯೆ,"[""ಬಿಚ್ಚು"", ""ತೆಗೆ"", ""ರಟ್ಟು_ಮಾಡು"", ""ತೆರೆ_ಎಳಿ""]"
ತೆಗೆ,verb,12234,ಹೊಸ ಮಳಿಗೆ ಅಥವಾ ಅಂಗಡಿಗಳನ್ನು ತೆರೆಯುವ ಪ್ರಕ್ರಿಯೆ,"[""ತೆರೆ"", ""ತೆಗೆ""]"
ತೆಗೆ,verb,12238,ಯಾವುದೇ ಉಪಕರಣಗಳ ಬಿಡಿಭಾಗಗಳನ್ನು ಬೇರೆಯಾಗಿಸುವ ಪ್ರಕ್ರಿಯೆ,"[""ಬಿಚ್ಚು"", ""ತೆಗೆ""]"
ತೆಗೆ,verb,27530,ಗಣಕಯಂತ್ರದಲ್ಲಿ ಯಾವುದೇ ಕಡತ ಮುಂತಾದವುಗಳನ್ನು ತೆರೆಯುವ ಪ್ರಕ್ರಿಯೆ,"[""ತೆರೆ"", ""ತೆಗೆದಿಡು"", ""ತೆಗೆ""]"
ತೆಗೆ,verb,35420,ಯಾವುದಾದರು ಪ್ರಮಾಣ ಮೊದಲಾದವುಗಳನ್ನು ಪಡೆಯುವುದಕ್ಕಾಗಿ ಗಣನೆಯನ್ನು ಮಾಡುವುದು,"[""ಹೊರತೆಗೆ"", ""ಬೇರ್ಪಡಿಸು"", ""ತೆಗೆ""]"
ತೆಗೆ,verb,35565,ಒಳಗಿನ ವಸ್ತುಗಳನ್ನು ತೆಗೆಯುವುದು ಅಥವಾ ಬೇರ್ಪಡಿಸುವುದು,"[""ತೆಗೆ"", ""ಬೇರ್ಪಡಿಸು"", ""ಹೊರತೆಗೆ"", ""ಹೊರಗಿಡು""]"
ತೆಗೆ,verb,36481,ಛಾತಾಚಿತ್ರ ಮುಂತಾದವುಗಳನ್ನು ತೆಗೆದು ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,"[""ತೆಗೆ""]"
ತೆಗೆ,verb,37115,ಗಂಟು ಅಥವಾ ತೊಡಕು ಮೊದಲಾದವುಗಳನ್ನು ಬಿಡಿಸುವುದು,"[""ಬಿಚ್ಚು"", ""ತೆಗೆ"", ""ಬಿಡಿಸು""]"
ತೆಗೆ,verb,5596,ಯಾವುದಾದರೂ ವಸ್ತುವಿನ ಮೇಲೆ ಇರುವ ಧೂಳು ಅಥವಾ ಕೊಳೆ ತೆಗೆಯುವುದು,"[""ತೆಗೆ"", ""ಹೊಡೆ""]"
ನಿಲ್ಲಿಸು,verb,10641,ರೀತಿ ಅಥವಾ ರೂಢಿಗಳನ್ನು ಅಂತ್ಯಗೊಳಿಸುವ ಕ್ರಿಯೆ,"[""ಸಮಾಪ್ತಿಗೊಳಿಸು"", ""ಮುಗಿಸು"", ""ನಿಲ್ಲಿಸು"", ""ಅಂತ್ಯಗೊಳಿಸು""]"
ನಿಲ್ಲಿಸು,verb,10745,ಅಡ್ಡಿ ಅಥವಾ ಅಡಚಣೆಯನ್ನು ಮಾಡು,"[""ಮುಚ್ಚು"", ""ತಡೆ"", ""ನಿಲ್ಲಿಸು"", ""ಅಡ್ಡಿ_ಮಾಡು"", ""ಅಡಚಣೆ_ಮಾಡು""]"
ನಿಲ್ಲಿಸು,verb,10746,ಬಂಧನಗೊಳಿಸುವುದು ಅಥವಾ ನಿರ್ಭಂದವನ್ನು ಹೇರುವುದು,"[""ತಡೆ"", ""ನಿಲ್ಲಿಸು"", ""ಅಡ್ಡಿಮಾಡು"", ""ನಿಷೇಧಿಸು"", ""ನಿರೋಧಿಸು"", ""ನಿರ್ಭಂದಿಸು""]"
ನಿಲ್ಲಿಸು,verb,11130,ಚಲನೆಯಲ್ಲಿರುವ ವಸ್ತುವಿನ ಗತಿಯನ್ನು ನಿಲ್ಲಿಸುವುದು,"[""ನಿಲ್ಲಿಸು""]"
ನಿಲ್ಲಿಸು,verb,11595,ಯಾವುದಾದರು ಜಾಗಕ್ಕೆ ತಲುಪಿಸು,"[""ನಿಲ್ಲಿಸು"", ""ತಲುಪು""]"
ನಿಲ್ಲಿಸು,verb,11606,ಯಾವುದೋ ಒಂದರ ಆಧಾರದ ಮೇಲೆ ನಿಂತಿರುವ ಪ್ರಕ್ರಿಯೆ,"[""ನಿಲ್ಲಿಸು"", ""ಹಿಡಿದು_ನಿಲ್ಲಿಸು"", ""ತಡೆಹಿಡಿ"", ""ತಡೆಹಿಡಿದು_ನಿಲ್ಲಿಸು""]"
ನಿಲ್ಲಿಸು,verb,12225,ಯಾರೋ ಒಬ್ಬರನ್ನು ಮುಂದೆ ಹೋಗದಂತೆ ತಡೆಯುವ ಪ್ರಕ್ರಿಯೆ,"[""ನಿಲ್ಲಿಸು""]"
ನಿಲ್ಲಿಸು,verb,12226,ಹಿಂದಿನಿಂದ ನಡೆದುಕೊಂಡು ಬಂದ ಪದ್ದತಿಯನ್ನು ನಿಲ್ಲಿಸುವ ಪ್ರಕ್ರಿಯೆ,"[""ನಿಷೇದಿಸು"", ""ರದ್ದು_ಮಾಡು"", ""ನಿಲ್ಲಿಸು""]"
ನಿಲ್ಲಿಸು,verb,12227,ಕೊಡುವುದಿಲ್ಲ,"[""ನಿಲ್ಲಿಸು"", ""ತಡೆಹಿಡಿ"", ""ಕೊಡದೆಯಿರು""]"
ನಿಲ್ಲಿಸು,verb,13992,ನಿಶ್ಚಯಿಸಿದ ಸಮಯಕ್ಕಿಂತ ಹೆಚ್ಚಿನ ಸಮಯವನ್ನು ತೆಗೆದುಕೊಳ್ಳುವ ಪ್ರಕ್ರಿಯೆ,"[""ಸ್ಥಗಿತಗೊಳಿಸು"", ""ನಿಂತು_ಹೋಗು"", ""ನಿಲ್ಲಿಸು""]"
ನಿಲ್ಲಿಸು,verb,2528,ತಡ ತಡೆದು ಮಾತನಾಡುವ ಕ್ರಿಯೆ,"[""ನಿಲ್ಲಿಸು"", ""ನಿಲ್ಲು"", ""ತಾಳು""]"
ನಿಲ್ಲಿಸು,verb,34516,ಇಷ್ಟಕ್ಕೆ ನಿಂತು ಹೋಗುವ ಅಥವಾ ಮುಂದೆ ಹೋಗದೇ ಇರುವುದು (ವಿಶೇಷವಾಗಿ ಯಾವುದಾದರು ಆಟ ಅಥವಾ ಪಂದ್ಯಗಳಲ್ಲಿ),"[""ನಿಂತುಹೋಗು"", ""ನಿಲ್ಲಿಸು""]"
ನಿಲ್ಲಿಸು,verb,34883,ಮಾಡಲು ಹೋರಟಿರುವ ಅಥವಾ ಮಾಡುತ್ತಿರುವ ಕೆಲಸವನ್ನು ನಿಲ್ಲಿಸುವ ಪ್ರಕ್ರಿಯೆ,"[""ನಿಲ್ಲಿಸು""]"
ನಿಲ್ಲಿಸು,verb,38316,ಚನ್ನಾಗಿ ನಡೆಯುತ್ತಿರುವ ಕೆಲಸವನ್ನು ಗುಪ್ತವಾಗಿ ನಿಲ್ಲಿಸುವ ಪ್ರಕ್ರಿಯೆ,"[""ನಿಲ್ಲಿಸು"", ""ಅಡ್ಡಗಟ್ಟು"", ""ತಡೆಯೊಡ್ಡು"", ""ಅಡಚಣೆ_ಮಾಡು""]"
ನಿಲ್ಲಿಸು,verb,9925,ನಿಲ್ಲಿಸುವ ಕೆಲವನ್ನು ಬೇರೆಯವರಿಂದ ಮಾಡಿಸು,"[""ನಿಲ್ಲಿಸು""]"
ಹಾಳು_ಮಾಡು,verb,12177,ವ್ಯಕ್ತಿಯ ಗುಣ ಮೊದಲಾದವುಗಳನ್ನು ನಾಶ ಮಾಡುವುದು,"[""ಕುಗ್ಗಿಸು"", ""ನಾಶ_ಮಾಡು"", ""ಹಾಳು_ಮಾಡು"", ""ಮಣ್ಣು_ಪಾಲು_ಮಾಡು"", ""ಭಂಗ_ಮಾಡು""]"
ಹಾಳು_ಮಾಡು,verb,13826,ಯಾವುದನ್ನಾದರು ಹಾಳು ಮಾಡುವುದಕ್ಕೆ ಹೇಳುವ ಪ್ರಕ್ರಿಯೆ,"[""ಹಾಳು_ಮಾಡು"", ""ನೆಲಸಮ_ಮಾಡು"", ""ಹಾಳು_ಮಾಡು"", ""ನೆಲಸಮ_ಮಾಡು""]"
ಹಾಳು_ಮಾಡು,verb,15072,ಯಾವುದೋ ಒಂದು ಪದಾರ್ಥದಿಂದ ಸ್ವಾಭಾವಿಕ ಗುಣ ಅಥವಾ ಸ್ವಭಾವವನ್ನೇ ನಾಶ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,"[""ಹಾಳು_ಮಾಡು"", ""ಹಾಳು_ಮಾಡು"", ""ಹಾನಿ_ಮಾಡು"", ""ಹಾನಿ_ಮಾಡು"", ""ನಾಶ_ಮಾಡು"", ""ನಾಶ_ಮಾಡು""]"
ಹಾಳು_ಮಾಡು,verb,15073,ಬಟ್ಟೆಯನ್ನು ಹೊಲಿಯುವ ಸಮಯದಲ್ಲಿ ಅದನ್ನು ಸರಿಯಾಗಿ ಹೊಲಿಯದೆ ಕೆಡಿಸುವ ಪ್ರಕ್ರಿಯೆ,"[""ಹಾಳು_ಮಾಡು"", ""ಕೆಡಿಸು""]"
ಹಾಳು_ಮಾಡು,verb,15074,ವಸ್ತುಗಳನ್ನು ಕೆಡಿಸುವ ಕ್ರಿಯೆ,"[""ಹಾಳು_ಮಾಡು"", ""ಕೆಡಿಸು""]"
ಹಾಳು_ಮಾಡು,verb,15075,"ನೀತಿ, ಸಂಸ್ಕಾರ ಮುಂತಾದವುಗಳನ್ನು ಕಲಿಸದೆ ಭ್ರಷ್ಟರಾಗುವಂತೆ ಮಾಡುವ ಕ್ರಿಯೆ","[""ಹಾಳು_ಮಾಡು"", ""ಕೆಡಿಸು"", ""ಕೆಟ್ಟ_ದಾರಿ_ತೋರಿಸು"", ""ಕೆಟ್ಟದನ್ನು_ಹೇಳು"", ""ಕೆಟ್ಟದನ್ನು_ಹೇಳಿಕೊಡು"", ""ಕೆಟ್ಟದನ್ನು_ಕಲಿಸು""]"
ಹಾಳು_ಮಾಡು,verb,15076,ಹೆಂಗಸಿನ ಮಾನ ಭಂಗ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,"[""ಕೆಡಿಸು"", ""ಮಾನಭಂಗ_ಮಾಡು"", ""ಹಾಳು_ಮಾಡು""]"
ಹಾಳು_ಮಾಡು,verb,22025,ಯಾವುದೋ ಒಂದು ನಿಧಾನವಾಗಿ ನಶಿಸಿ ಹೋಗುವ ಅಥವಾ ಕಡಿಮೆಯಾಗುತ್ತಾ ಹೋಗುವ ಕ್ರಿಯೆ,"[""ನಾಶ_ಮಾಡು"", ""ಹಾಳು_ಮಾಡು"", ""ಹಾನಿ_ಮಾಡು"", ""ನಾಶ_ಮಾಡು"", ""ಹಾಳು_ಮಾಡು"", ""ಹಾನಿ_ಮಾಡು""]"
ಹಾಳು_ಮಾಡು,verb,32293,ಮನುಷ್ಯ ಇದ್ದ ಹಾಗೆ ರೋಗ ತಗುಲುವ ಪ್ರಕ್ರಿಯೆ,"[""ನಾಶ_ಮಾಡು"", ""ಹಾಳು_ಮಾಡು""]"
ಹಾಳು_ಮಾಡು,verb,3432,ಯಾವುದೇ ವಸ್ತು ಅಥವಾ ಸಂಗತಿಯನ್ನು ಇರುವ ಸ್ಥಿತಿಗಿಂತ ಇನ್ನಷ್ಟು ಕೆಳಸ್ಥಿತಿಗೆ ಒಯ್ಯುವ ಪ್ರಕ್ರಿಯೆ,"[""ಕೆಡಿಸು"", ""ಹಾಳುಮಾಡು"", ""ಹಾಳು_ಮಾಡು""]"
ಹಾಳು_ಮಾಡು,verb,35204,ಪೂರ್ಣವಾಗಿ ನಷ್ಟ ಮಾಡುವುದು ಅಥವಾ ನಾಶ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,"[""ನಾಶ_ಮಾಡು"", ""ಹಾಳು_ಮಾಡು""]"
ಹಾಳು_ಮಾಡು,verb,36034,"ವಸ್ತು, ಸಮಯ ಮೊದಲಾದವುಗಳನ್ನು ಸರಿಯಾದ ರೀತಿಯಲ್ಲಿ ಉಪಯೋಗಿಸದೆ ಇರುವ ಪ್ರಕ್ರಿಯೆ","[""ಹಾಳು_ಮಾಡು"", ""ನಾಶಮಾಡು"", ""ಕೆಡಿಸು""]"
ಹಾಳು_ಮಾಡು,verb,36173,"ಬಾಂಬು, ಕ್ಷಿಪಣಿ ಇತ್ಯಾದಿಗಳಿಂದ ನಾಶ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ","[""ನಾಶ_ಮಾಡು"", ""ಹಾಳು_ಮಾಡು"", ""ಧ್ವಂಸ_ಮಾಡು""]"
ಹಾಳು_ಮಾಡು,verb,36675,ಯಾವುದೋ ಒಂದು ಕೆಲಸವನ್ನು ಕಠಿಣವಾಗಿ ಮತ್ತು ಅಸಂಭವದ ಹಾಗೆ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,"[""ಹಾಳು_ಮಾಡು""]"
ಹಾಳು_ಮಾಡು,verb,7644,ದ್ವಂಸ ಮಾಡು ಅಥವಾ ನಷ್ಟ-ಭ್ರಷ್ಟಗೊಳಿಸು,"[""ನಾಶ_ಮಾಡು"", ""ನಷ್ಟ_ಮಾಡು"", ""ನಾಶಗೊಳಿಸು"", ""ದ್ವಂಸ_ಮಾಡು"", ""ಹಾಳು_ಮಾಡು"", ""ಉಧ್ವಸ್ತಮಾಡು""]"
ಮಾಡು,verb,11879,ಜನರು ವಿದ್ಯಾಭ್ಯಾಸ ಮಾಡಿ ಒಂದು ಹಂತಕ್ಕೆ ತಲುಪುವ ಪ್ರಕ್ರಿಯೆ,"[""ಮಾಡು""]"
ಮಾಡು,verb,11959,ಬಾಡಿಗೆಗೆ ವಾಹವನ್ನು ತೆಗೆದು ಕೊಳ್ಳುಅಥವಾ ಮಾಡಿಕೊ,"[""ಮಾಡು"", ""ಮಾಡಿಕೊ"", ""ಮಾಡಿಕೊಳ್ಳು_ಬಾಡಿಗೆಗೆ_ತೆಗೊ""]"
ಮಾಡು,verb,11967,ಅತುರ ಆತುರವಾಗಿ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,"[""ಮಾಡು""]"
ಮಾಡು,verb,27508,ಯಾರೋ ಒಬ್ಬರಿಗೆ ನಿಶ್ಚಿತ ಗುಣ ನೀಡುವ ಅಥವಾ ಗುಣ ಅಥವಾ ಲಕ್ಷಣಗಳನ್ನು ಯುಕ್ತ ಪಡಿಸುವ ಪ್ರಕ್ರಿಯೆ,"[""ಮಾಡು""]"
ಮಾಡು,verb,27520,"ಯಾವುದೇ ಕೆಲಸ, ವಸ್ತು ಮುಂತಾದುವುಗಳಿಗೆ ಉಪಯೋಗಕ್ಕೆ ಬರುವ ಪ್ರಕ್ರಿಯೆ","[""ಮಾಡು"", ""ತಯಾರಿಸು""]"
ಮಾಡು,verb,27521,ಯಾವುದೋ ಒಂದು ಪರಿಸ್ಥಿ ಉಂಟಾಗುವಂತೆ ಮಾಡುವ ಅಥವಾ ಯಾವುದೋ ಭಾವನೆ ಹುಟ್ಟುವಂತೆ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,"[""ಮಾಡು""]"
ಮಾಡು,verb,27523,ಉನ್ನತಿ ಅಥವಾ ಅವನತಿಯಲ್ಲು ಸಹಾಯ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,"[""ಮಾಡು""]"
ಮಾಡು,verb,27599,ಹುದುಗು ಬರುವಂತೆ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,"[""ಕಿಣ್ವಕರಣ"", ""ಮಾಡು"", ""ಹುದುಗು_ಬರುವಂತೆ_ಮಾಡು""]"
ಮಾಡು,verb,27688,ಯಾವುದೋ ಒಂದು ಲೋಹಕ್ಕೆ ಆಕಾರ ನೀಡು ಅಥವಾ ಉಪಯೋಗಿಸುವಂತೆ ಮಾಡು ಅಥವಾ ಸುಧಾರಣೆ ಅಥವಾ ಉನ್ನತವಾಗಿ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,"[""ಮಾಡು"", ""ತಯಾರಿಸು""]"
ಮಾಡು,verb,27799,ಯಾವುದೇ ಘಟನೆ ಇತ್ಯಾದಿ ಘಟಿಸುವ ಕಾರಣ ಅದರ ಫಲಿತಾಂಶದ ರೂಪ ಹೊರಬರುವ ಪ್ರಕ್ರಿಯೆ,"[""ಮಾಡು""]"
ಮಾಡು,verb,3295,ಯಾವುದಾದರೊಂದು ಕ್ರಿಯೆಯನ್ನು ನಡೆಸುವ ಪ್ರಕ್ರಿಯೆ,"[""ಮಾಡು"", ""ಕೆಲಸಮಾಡು"", ""ಕಾರ್ಯಮಾಡು""]"
ಮಾಡು,verb,34299,ವಾಸ ಸ್ಥಾನವನ್ನು ನಿರ್ಮಾಣ ಮಾಡು,"[""ಮಾಡು"", ""ತಯಾರಿ_ಮಾಡು"", ""ನಿರ್ಮಾಣ_ಮಾಡು"", ""ಕಟ್ಟು""]"
ಮಾಡು,verb,35030,ಉಪಯೋಗಕ್ಕೆ ಬರುವ ವಸ್ತುಗಳ ಬಗೆಗೆ ಚಿಂತನೆ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,"[""ಮಾಡು""]"
ಮಾಡು,verb,4115,ಯಾವುದೇ ಕೆಲಸವನ್ನು ಆರಂಭಿಸಿ ಮುಗಿಸುವವರೆಗಿನ ಕ್ರಿಯೆ,"[""ಮಾಡು"", ""ಮಾಡಿದ_ಕೆಲಸ"", ""ಮಾಡಿದ_ಕೆಲಸ"", ""ರಚಿಸು"", ""ತಯಾರಿಸು"", ""ಕೆಲಸವನ್ನು_ನಿರ್ವಹಿಸು"", ""ಕೆಲಸವನ್ನು_ನಿರ್ವಹಿಸು""]"
ಬರು,verb,11863,ತೂಕದಲ್ಲಿ ಬರುವ ಅಥವಾ ಹಿಡಿಯುವಂತಹ,"[""ಬರು"", ""ಹಿಡಿ"", ""ತೂಗು""]"
ಬರು,verb,11881,ಕಾಲ ಅಥವಾ ಸಮಯ ಪ್ರಾರಂಭಿಸುವ ಪ್ರಕ್ರಿಯೆ,"[""ಬರು""]"
ಬರು,verb,11882,ಯಾವುದಾದರು ಭಾವನೆ ಅಥವಾ ಅವಸ್ಥೆ ಉತ್ಪನ್ನವಾಗುವುದು,"[""ಆಗು"", ""ಬರು""]"
ಬರು,verb,11884,ಖರೀದಿಸುವುದರಿಂದ ಯಾವುದಾದರು ವಸ್ತು ಪ್ರಾಪ್ತಿಯಾಗು,"[""ಬರು""]"
ಬರು,verb,12183,ನೆನಪಿಗೆ ಬರುವುದು ಅಥವಾ ಸ್ಮರಣೆ ಬರುವುದು,"[""ಬರು""]"
ಬರು,verb,12185,ಬಾಡಿಗೆಗೆ ನೀಡು,"[""ನೀಡು"", ""ಬರು""]"
ಬರು,verb,12188,ಶರೀರದ ಮೇಲೆ ಗುಳ್ಳೆಗಳು ಏಳುವ ಪ್ರಕ್ರಿಯೆ,"[""ಎಳು"", ""ಬರು""]"
