source_type,source_id,retrieval_time,word,pos,synset_id,sentence
indowordnet_example,11884,2026-05-02T09:30:20.410797+00:00,ಬರು,verb,11884,ಸೋಮವಾರದಂದು ನಮ್ಮ ಹೊಸ ಕಾರು ಬರುತ್ತದೆ.
indowordnet_example,28203,2026-05-02T09:30:20.410961+00:00,ಬರು,verb,28203,ಹಿಮಾಲಯವು ಭಾರತದ ಉತ್ತರ ಕಡೆಗೆ ಬರುತ್ತದೆ.
indowordnet_example,3437,2026-05-02T09:30:20.410996+00:00,ಬರು,verb,3437,ಶ್ಯಾಮನು ಇಂದು ಬರುತ್ತಿದ್ದಾನೆ./ಅವನು ಇಂದೇ ದೆಹಲಿ ತಲುಪುತ್ತಾನೆ.
indowordnet_example,14195,2026-05-02T09:30:21.234672+00:00,ರಕ್ಷಿಸು,verb,14195,ಅವನು ಕಣಜದಲ್ಲಿ ಧಾನ್ಯಗಳನ್ನು ಹಾಕಿ ರಕ್ಷಿಸುತ್ತಿದ್ದಾನೆ.
indowordnet_example,11582,2026-05-02T09:30:22.060162+00:00,ಆಗು,verb,11582,ಮನೋಜ್ ಅವರು ಸಂಬಂಧದಲ್ಲಿ ನನಗೆ ಚಿಕ್ಕಪ್ಪ ಆಗುತ್ತಾರೆ.
indowordnet_example,11883,2026-05-02T09:30:22.060366+00:00,ಆಗು,verb,11883,ಇಷ್ಟು ಚಿಕ್ಕದಾದ ಬಟ್ಟೆ ನನಗೆ ಆಗುವುದಿಲ್ಲ.
indowordnet_example,36203,2026-05-02T09:30:22.060480+00:00,ಆಗು,verb,36203,ಯಾವುದಾದರೂ ಕೆಲಸವನ್ನು ಮಾಡುವುದರಿಂದ ಈ ಕೆಲಸ ಆಗುತ್ತದೆ.
indowordnet_example,5023,2026-05-02T09:30:22.060538+00:00,ಆಗು,verb,5023,ಜೋತಿಷಿಗಳು ಹೇಳಿದ ಮಾತುಗಳು ನನ್ನ ಜೀವನದಲ್ಲಿ ಆಗುತ್ತಿದೆ.
indowordnet_example,11241,2026-05-02T09:30:22.796366+00:00,ಕಠಿಣವಾದ,adjective,11241,ಈ ಕಠಿಣವಾದ ಸಮಸ್ಯಗೆ ಸಮಾಧಾನವನ್ನು ಅತಿ ವೇಗವಾಗಿ ಹುಡುಕುವುದು ಅವಶ್ಯ.
indowordnet_example,13388,2026-05-02T09:30:22.796436+00:00,ಕಠಿಣವಾದ,adjective,13388,ಅವನು ಹಗ್ಗಕ್ಕೆ ಕಠಿಣವಾದ ಅಥವಾ ಬಿಚ್ಚಲಾಗದ ಗಂಟನ್ನು ಹಾಕಿದ್ದಾನೆ.
indowordnet_example,16286,2026-05-02T09:30:22.796589+00:00,ಕಠಿಣವಾದ,adjective,16286,ಈ ಕಠಿಣವಾದ ಲೆಕ್ಕವನ್ನು ಮೊದಲು ಯಾರು ಬಿಡಿಸುವಿರಿ?
indowordnet_example,22109,2026-05-02T09:30:22.796622+00:00,ಕಠಿಣವಾದ,adjective,22109,ಈ ಕಠಿಣವಾದ ಕೆಲಸದಲ್ಲಿ ನಾನು ಕೈ ಹಾಕುವುದಿಲ್ಲ.
indowordnet_example,23070,2026-05-02T09:30:22.796661+00:00,ಕಠಿಣವಾದ,adjective,23070,ಈ ಕಠಿಣವಾದ ಪ್ರಶ್ನೆಯ ಉತ್ತರವನ್ನು ಪ್ರಶ್ನೆಯನ್ನು ತಯಾರು ಮಾಡಿದವರ ಹತ್ತಿರವೇ ಕೇಳುವುದು ಉಚಿತ.
indowordnet_example,1612,2026-05-02T09:30:23.696961+00:00,ಗಟ್ಟಿಯಾದ,adjective,1612,ಅವನು ಈ ಪಂದ್ಯದಲ್ಲಿ ಗೆಲ್ಲಲೇಬೇಕೆಂದು ಗಟ್ಟಿಯಾದ ನಿರ್ಧಾರ ಮಾಡಿದ್ದಾನೆ.
indowordnet_example,16370,2026-05-02T09:30:23.697035+00:00,ಗಟ್ಟಿಯಾದ,adjective,16370,ನಾವೆಲ್ಲರು ಊಟ ಮಾಡಿದ ಮೇಲೆ ಎರಡು ಲೋಟದಷ್ಟಯ ಗಟ್ಟಿಯಾದ ಕಬ್ಬಿನ ಹಾಲನ್ನು ಕುಡಿದೆವು.
indowordnet_example,6010,2026-05-02T09:30:23.697188+00:00,ಗಟ್ಟಿಯಾದ,adjective,6010,ಮಕ್ಕಳು ಗಟ್ಟಿಯಾದ ಸ್ವರದಲ್ಲಿ ಹಾಡುತ್ತಿದ್ದಾರೆ.
indowordnet_example,26906,2026-05-02T09:30:24.519397+00:00,ಸ್ಥಿರವಾದ,adjective,26906,ಕೆಲವು ವಸ್ತುಗಳನ್ನು ಸ್ಥಿರವಾದ ತಾಪಮಾನದಲ್ಲಿಡಲಾಗುತ್ತದೆ.
indowordnet_example,31274,2026-05-02T09:30:24.519474+00:00,ಸ್ಥಿರವಾದ,adjective,31274,ಅವನ ಬಿಳಿ ಇಂದು ಯಾವುದೂ ಸ್ಥಿರವಾದ ಸಂಪತ್ತು ಇಲ್ಲ.
indowordnet_example,35365,2026-05-02T09:30:24.519512+00:00,ಸ್ಥಿರವಾದ,adjective,35365,ನಾಳೆಯ ಸ್ಥಿರವಾದ ಚದುರಂಗ ಪಂದ್ಯಕ್ಕೆ ಹೋಗುವುದಕ್ಕೆ ಇಂದು ಆಟವನ್ನು ಪ್ರಾರಂಭಿಸುತ್ತೇವೆ.
indowordnet_example,12849,2026-05-02T09:30:26.818412+00:00,ಒಣಗಿದ,adjective,12849,ಒಣಗಿದ ಗಿಡಗಳಿಗೆ ನೀರನ್ನು ಹಾಕಿ.
indowordnet_example,19110,2026-05-02T09:30:26.818523+00:00,ಒಣಗಿದ,adjective,19110,ರೈತರು ಪ್ರಸನ್ನತಾಪೂರ್ವಕವಾಗಿ ಒಣಗಿದ ರೊಟ್ಟಿ ಮತ್ತು ಚಟ್ನಿಯನ್ನು ತಿನ್ನುತ್ತಿದ್ದಾರೆ.
indowordnet_example,32769,2026-05-02T09:30:26.818575+00:00,ಒಣಗಿದ,adjective,32769,ಕೆಲವು ಜನರು ಒಣಗಿದ ಪುಷ್ಪಗಳನ್ನು ದೇವರಿಗೆ ಅರ್ಪಿಸುವುದಿಲ್ಲ.
indowordnet_example,35927,2026-05-02T09:30:26.818608+00:00,ಒಣಗಿದ,adjective,35927,ದೇವರಿಗೆ ಒಣಗಿದ ಹೂಗಳನ್ನು ಅರ್ಪಿಸುವುದಿಲ್ಲ.
indowordnet_example,4021,2026-05-02T09:30:26.818641+00:00,ಒಣಗಿದ,adjective,4021,ಬೇಸಿಗೆಯ ಕಾಲದಲ್ಲಿ ತ್ವಚೆ ಒಣಗಿದಂತೆ ಕಾಣುವುದು.
indowordnet_example,5795,2026-05-02T09:30:26.818671+00:00,ಒಣಗಿದ,adjective,5795,ರೈತನು ಒಣಗಿದ ಮರದ ಬುಡವನ್ನು ಕಡಿಯುತ್ತಿದ್ದಾನೆ.
indowordnet_example,8078,2026-05-02T09:30:26.818698+00:00,ಒಣಗಿದ,adjective,8078,ಒಣಗಿದ ಮರ ಬಿರುಗಾಳಿಗೆ ಬಿದ್ದಿತು
indowordnet_example,10186,2026-05-02T09:30:27.594299+00:00,ಒಳ್ಳೆಯ,adjective,10186,ನೀವು ಒಳ್ಳೆಯ ಮಾತುಗಳನ್ನು ಆಡಬೇಕು.
indowordnet_example,18101,2026-05-02T09:30:27.594420+00:00,ಒಳ್ಳೆಯ,adjective,18101,ಉಚಿತವಾದ ಕೆಲಸಗಳನ್ನು ಇಂದೇ ಮಾಡುವುದು ಒಳ್ಳೆಯದು.
indowordnet_example,28106,2026-05-02T09:30:27.594465+00:00,ಒಳ್ಳೆಯ,adjective,28106,ನಾನು ಅಲ್ಲಿ ಇಲ್ಲದೇ ಇದ್ದದ್ದು ಒಳ್ಳೆಯ ವಿಷಯ/ನಿಮ್ಮನ್ನು ಯಾರೂ ನೋಡದೆ ಇದ್ದದ್ದು ಒಳ್ಳೆಯದೇ ಆಯ್ತು.
indowordnet_example,35206,2026-05-02T09:30:27.594533+00:00,ಒಳ್ಳೆಯ,adjective,35206,ನಮಗೆ ಈ ಪ್ರಯೋಗಗಳಿಂದ ಒಳ್ಳೆಯ ಪರಿಣಾಮ ದೊರೆತಿದೆ
indowordnet_example,37693,2026-05-02T09:30:27.594564+00:00,ಒಳ್ಳೆಯ,adjective,37693,ಅವನು ಒಳ್ಳೆಯ ಗುಣಮಟ್ಟದ ಹಿಂದಿಯನ್ನು ಮಾತನಾಡುತ್ತಾರೆ.
indowordnet_example,13177,2026-05-02T09:30:28.415688+00:00,ನೀಚ,adjective,13177,ನೀಚ ಹೆಂಗಸನ್ನು ಸಮಾಜ ಎಂದೂ ಗೌರವಿಸುವುದಿಲ್ಲ.
indowordnet_example,10708,2026-05-02T09:30:30.757278+00:00,ಅಧಿಕೃತ,adjective,10708,ಈ ಕೆಲಸ ಮಾಡಲು ಪ್ರಬಂಧಕರು ನನಗೆ ಅಧಿಕೃತ ಅಧಿಕಾರ ನೀಡಿದ್ದಾರೆ.
indowordnet_example,15362,2026-05-02T09:30:30.757351+00:00,ಅಧಿಕೃತ,adjective,15362,ಅವನು ತನ್ನ ಅಧಿಕೃತ ಸಂಪತ್ತನ್ನು ದಾನ ಮಾಡಲು ಇಚ್ಛಿಸುತ್ತಾನೆ.
indowordnet_example,22569,2026-05-02T09:30:30.757411+00:00,ಅಧಿಕೃತ,adjective,22569,ಅವನು ಅಧಿಕೃತ ಆಜ್ಞೆಯನ್ನು ಹೊರಡಿಸಿದ.
indowordnet_example,22572,2026-05-02T09:30:30.757441+00:00,ಅಧಿಕೃತ,adjective,22572,ಅವನು ಅಧಿಕೃತವಾದ ಕೆಲಸದ ಮೇಲೆ ಹೊರಗಡೆ ಹೋಗಿದ್ದಾನೆ.
indowordnet_example,2746,2026-05-02T09:30:30.757479+00:00,ಅಧಿಕೃತ,adjective,2746,ಅಧಿಕೃತವಾಗಿ ಪಡೆದ ಜಮೀನನ್ನು ಹಿಂದಿರುಗಿಸಬೇಕೆಂದು ಸರ್ಕಾರ ಆದೇಶ ನೀಡಿದೆ.
indowordnet_example,32940,2026-05-02T09:30:30.757592+00:00,ಅಧಿಕೃತ,adjective,32940,ನಾವು ಯಾವುದೇ ವಿಷಯವನ್ನು ಗ್ರಹಿಸಬೇಕಾದರೆ ನಮ್ಮ ಅಧಿಕೃತ ಭಾಷೆಯಿಂದ ಮಾತ್ರ ಚನ್ನಾಗಿ ಅರ್ಥ ಮಾಡಿಕೊಳ್ಳಲು ಸಾಧ್ಯ.
indowordnet_example,13388,2026-05-02T09:30:31.561800+00:00,ಕಠಿಣ,adjective,13388,ಅವನು ಹಗ್ಗಕ್ಕೆ ಕಠಿಣವಾದ ಅಥವಾ ಬಿಚ್ಚಲಾಗದ ಗಂಟನ್ನು ಹಾಕಿದ್ದಾನೆ.
indowordnet_example,2347,2026-05-02T09:30:31.561898+00:00,ಕಠಿಣ,adjective,2347,ನಾವು ಕಠಿಣ ಮಾರ್ಗದಲ್ಲಿ ನಡೆಯುತ್ತಿದ್ದೇವೆ.
indowordnet_example,34550,2026-05-02T09:30:31.562004+00:00,ಕಠಿಣ,adjective,34550,ಕಠಿಣ ಪರಿಶ್ರಮದ ಫಲವಾಗಿ ನನಗೆ ಈ ಬಾರಿ ಗಣಿತದಲ್ಲಿ ಒಳ್ಳೆಯ ಅಂಕ ಬಂದಿದೆ.
indowordnet_example,9141,2026-05-02T09:30:31.562149+00:00,ಕಠಿಣ,adjective,9141,ಮನೆಯ ಆರ್ಥಿಕ ಸ್ಥಿತಿ ಹಾಳಾಗುತ್ತಿರುವುದರಿಂದ ನಮ್ಮ ಜೀವನ ಕಠಿಣವಾಗಿ ಹೋಗುತ್ತಿದೆ.
